(47520005, 223, 1),
(47520005, 210, 2),
(47530000, 214, 1),
(47530000, 214, 2),
(47530001, 223, 2),
(47530001, 210, 3),
(47530001, 218, 1),
(47530001, 208, 3),
(47530001, 215, 2),
(47530002, 214, 3),
(47530002, 205, 1),
(47530003, 208, 1),
(47530003, 208, 1),
(47530003, 213, 2),
(47530003, 212, 1),
(47530003, 212, 2),
(47540000, 210, 2),
(47540001, 223, 1),
(47540001, 223, 1),
(47540001, 212, 1),
(47540002, 210, 1),
(47540002, 210, 3),
(47540002, 216, 2),
(47540002, 214, 3),
(47540003, 205, 3),
(47540003, 204, 3),
(47540003, 210, 2),
(47540004, 221, 1),
(47540004, 206, 3),
(47540005, 222, 3),
(47540006, 215, 2),
(47540006, 203, 1),
(47540006, 215, 2),
(47540006, 221, 3),
(47540006, 222, 1),
(47550000, 204, 2),
(47550000, 212, 2),
(47550001, 212, 2),
(47550001, 213, 2),
(47550001, 203, 1),
(47550001, 208, 3),
(47550002, 203, 3),
(47550002, 220, 2),
(47550002, 212, 3),
(47550002, 210, 2),
(47550003, 211, 2),
(47550003, 211, 1),
(47550004, 208, 3),
(47550005, 215, 2),
(47550005, 204, 3),
(47550005, 204, 2),
(47550005, 203, 1),
(47550005, 208, 2),
(47560000, 211, 1),
(47560000, 221, 2),
(47560000, 221, 2),
(47560001, 206, 2),
(47560001, 212, 3),
(47560001, 221, 3),
(47560001, 223, 1),
(47580000, 213, 3),
(47580000, 217, 2),
(47580000, 204, 2),
(47580001, 207, 1),
(47580001, 207, 3),
(47580002, 222, 1),
(47580002, 210, 2),
(47580003, 205, 2),
(47580003, 213, 1),
(47580003, 211, 1),
(47580003, 203, 3),
(47580003, 222, 2),
(47580004, 212, 2),
(47580004, 207, 1),
(47580004, 214, 1),
(47580004, 215, 3),
(47580005, 223, 2),
(47580005, 218, 3),
(47580005, 215, 1),
(47590000, 203, 2),
(47590000, 214, 2),
(47590000, 219, 2),
(47590000, 215, 2),
(47590001, 210, 1),
(47590001, 223, 3),
(47590001, 206, 1),
(47590002, 208, 2),
(47590002, 211, 2),
(47590002, 223, 2),
(47590003, 215, 2),
(47600000, 219, 2),
(47600000, 209, 3),
(47600000, 210, 2),
(47600001, 219, 1),
(47600001, 205, 1),
(47600001, 220, 1),
(47600001, 219, 2),
(47600002, 221, 1),
(47600002, 221, 1),
(47600003, 213, 3),
(47600003, 214, 3),
(47600003, 217, 2),
(47600003, 209, 3),
(47600004, 222, 1),
(47600004, 217, 1),
(47600004, 216, 1),
(47600004, 205, 2),
(47600004, 217, 3),
(47600005, 216, 1),
(47600005, 206, 2),
(47600005, 214, 3),
(47600005, 203, 2),
(47600005, 203, 1),
(47600006, 208, 2),
(47600006, 208, 3),
(47600006, 204, 3),
(47600006, 219, 3),
(47600006, 203, 1),
(47600007, 212, 3),
(47600007, 216, 1),
(47600007, 203, 3),
(47600007, 216, 3),
(47600007, 207, 1),
(47600008, 207, 2),
(47600008, 221, 2),
(47600008, 222, 2),
(47600009, 206, 3),
(47610000, 221, 3),
(47610000, 212, 2),
(47610000, 216, 1),
(47610000, 221, 2),
(47610001, 205, 3),
(47610001, 203, 3),
(47610001, 219, 1),
(47620000, 218, 1),
(47620000, 223, 2),
(47620000, 213, 2),
(47620000, 219, 3),
(47620000, 207, 1),
(47620001, 217, 3),
(47620001, 220, 3),
(47620001, 210, 1),
(47620001, 205, 2),
(47620001, 213, 3),
(47630000, 215, 2),
(47630000, 223, 1),
(47630000, 203, 1),
(47630001, 211, 3),
(47630001, 219, 2),
(47630001, 207, 3),
(47630002, 204, 3),
(47630002, 221, 3),
(47630003, 210, 1),
(47630003, 207, 3),
(47630003, 215, 3),
(47630003, 221, 2),
(47630004, 222, 3),
(47630004, 210, 3),
(47630004, 207, 1),
(47630004, 212, 1),
(47630005, 216, 2),
(47630006, 204, 2),
(47630006, 207, 2),
(47630007, 212, 2),
(47630007, 221, 2),
(47630007, 212, 1),
(47630007, 209, 1),
(47630007, 212, 3),
(47630008, 209, 2),
(47630008, 203, 2),
(47640000, 215, 2),
(47640000, 216, 1),
(47640001, 219, 2),
(47660000, 203, 3),
(47660000, 218, 3),
(47660001, 216, 2),
(47660001, 221, 1),
(47660001, 215, 2),
(47660001, 203, 1),
(47660001, 212, 1),
(47660002, 213, 2),
(47660002, 217, 2),
(47660002, 217, 1),
(47660002, 210, 1),
(47660003, 208, 1),
(47660003, 222, 2),
(47660003, 212, 1),
(47660003, 217, 3),
(47660003, 208, 2),
(47670000, 203, 1),
(47670001, 211, 2),
(47670002, 217, 3),
(47670002, 210, 2),
(47670002, 218, 1),
(47670002, 209, 3),
(47670002, 207, 2),
(47670003, 215, 2),
(47670004, 216, 3),
(47680000, 205, 3),
(47680000, 204, 2),
(47680000, 223, 1),
(47680000, 211, 3),
(47680000, 213, 2),
(47680001, 208, 1),
(47680001, 223, 1),
(47690000, 204, 3),
(47690001, 217, 2),
(47690001, 218, 3),
(47690001, 218, 2),
(47690002, 213, 1),
(47690002, 210, 1),
(47690002, 209, 2),
(47690002, 217, 3),
(47690002, 205, 1),
(47690003, 215, 2),
(47690003, 211, 3),
(47690003, 210, 3),
(47690004, 206, 1),
(47690004, 203, 2),
(47690004, 203, 2),
(47690004, 205, 3),
(47700000, 223, 1),
(47700001, 206, 3),
(47700001, 218, 1),
(47700001, 210, 1),
(47700002, 207, 3),
(47700002, 211, 3),
(47700002, 205, 2),
(47700002, 216, 2),
(47700002, 223, 3),
(47700003, 223, 1),
(47700003, 203, 3),
(47700003, 221, 2),
(47700004, 204, 1),
(47700004, 212, 2),
(47700004, 206, 2),
(47700005, 203, 2),
(47700006, 211, 1),
(47700006, 215, 1),
(47700006, 209, 3),
(47700006, 223, 2),
(47700006, 213, 3),
(47710000, 212, 1),
(47710000, 222, 2),
(47710001, 215, 1),
(47710001, 212, 2),
(47710001, 208, 2),
(47710002, 214, 3),
(47710003, 205, 1),
(47710003, 203, 1),
(47710004, 209, 2),
(47710004, 218, 3),
(47710005, 211, 3),
(47710005, 212, 2),
(47710005, 212, 3),
(47710005, 203, 3),
(47710005, 214, 1),
(47710006, 215, 2),
(47710006, 223, 2),
(47710006, 221, 3),
(47710007, 216, 3),
(47710007, 213, 2),
(47710007, 206, 3),
(47710007, 216, 2),
(47710008, 208, 3),
(47720000, 215, 2),
(47720000, 221, 1),
(47720000, 203, 3),
(47720000, 220, 1),
(47720000, 211, 2),
(47720001, 217, 2),
(47720001, 215, 2),
(47720001, 208, 1),
(47720002, 210, 3),
(47720003, 205, 3),
(47720003, 212, 1),
(47720003, 211, 1),
(47720003, 209, 2),
(47720003, 209, 1),
(47720004, 204, 3),
(47720004, 218, 3),
(47730000, 218, 1),
(47730000, 208, 3),
(47730000, 212, 3),
(47730001, 216, 1),
(47730002, 209, 3),
(47730002, 219, 2),
(47730002, 203, 3),
(47730002, 223, 1),
(47730002, 219, 3),
(47730003, 205, 3),
(47730003, 210, 1),
(47730003, 205, 2),
(47730003, 212, 2),
(47730003, 214, 1),
(47730004, 222, 2),
(47730005, 216, 2),
(47730005, 211, 2),
(47730005, 219, 3),
(47730005, 213, 3),
(47730005, 222, 3),
(47730006, 208, 2),
(47730006, 211, 1),
(47730006, 217, 2),
(47730006, 207, 1),
(47730007, 207, 3),
(47730007, 203, 1),
(47730007, 223, 3),
(47730007, 221, 2),
(47730007, 205, 1),
(47740000, 220, 2),
(47740001, 210, 1),
(47740001, 215, 2),
(47750000, 211, 3),
(47750000, 203, 1),
(47760000, 209, 2),
(47760000, 221, 2),
(47760001, 222, 1),
(47760002, 208, 1),
(47760003, 213, 1),
(47760003, 216, 1),
(47760003, 211, 1),
(47760003, 203, 2),
(47760004, 203, 2),
(47760004, 222, 1),
(47760004, 203, 2),
(47760005, 214, 1),
(47770000, 203, 2),
(47770000, 222, 1),
(47770001, 222, 3),
(47770001, 215, 2),
(47770001, 222, 1),
(47770001, 211, 2),
(47770002, 213, 3),
(47770002, 212, 3),
(47770002, 222, 2),
(47780000, 218, 3),
(47780000, 206, 2),
(47780001, 219, 3),
(47780001, 207, 2),
(47780001, 214, 1),
(47780002, 222, 2),
(47780002, 208, 1),
(47780003, 212, 2),
(47780003, 211, 2),
(47780003, 206, 3),
(47780003, 218, 3),
(47780004, 209, 3),
(47780004, 207, 3),
(47780004, 213, 1),
(47780005, 217, 1),
(47780005, 205, 1),
(47780006, 212, 2),
(47780006, 211, 1),
(47780007, 211, 3),
(47810000, 208, 1),
(47810000, 204, 3),
(47810000, 218, 2),
(47810000, 211, 2),
(47810000, 221, 1),
(47810001, 222, 2),
(47810001, 213, 3),
(47810001, 203, 3),
(47810001, 211, 2),
(47810001, 203, 2),
(47810002, 213, 3),
(47810002, 214, 1),
(47810002, 212, 3),
(47810002, 205, 1),
(47810003, 210, 1),
(47810004, 216, 1),
(47810004, 210, 2),
(47810004, 206, 2),
(47810005, 217, 2),
(47810005, 213, 2),
(47810005, 215, 2),
(47810005, 205, 3),
(47810006, 206, 2),
(47810006, 209, 2),
(47810007, 212, 2),
(47810007, 214, 1),
(47810007, 212, 1),
(47810008, 213, 2),
(47810008, 217, 2),
(47810008, 216, 2),
(47810008, 210, 2),
(47810009, 205, 2),
(47820000, 215, 1),
(47820000, 209, 3),
(47820000, 210, 2),
(47820001, 209, 2),
(47820001, 209, 2),
(47820002, 206, 3),
(47820002, 204, 2),
(47830000, 214, 1),
(47830001, 217, 1),
(47830002, 213, 3),
(47830002, 212, 3),
(47830003, 218, 3),
(47830003, 221, 2),
(47830003, 222, 3),
(47830004, 214, 3),
(47830004, 205, 2),
(47830004, 209, 1),
(47830004, 219, 3),
(47830005, 207, 3),
(47830005, 222, 2),
(47840000, 221, 1),
(47840000, 208, 2),
(47840000, 203, 2),
(47840001, 205, 2),
(47840001, 215, 1),
(47840001, 215, 2),
(47840001, 220, 1),
(47850000, 217, 3),
(47850000, 222, 3),
(47850000, 213, 3),
(47850000, 204, 3),
(47850001, 218, 1),
(47850001, 222, 3),
(47850001, 209, 1),
(47850001, 221, 3),
(47850002, 212, 3),
(47850002, 206, 2),
(47850002, 221, 1),
(47850003, 212, 2),
(47850004, 207, 3),
(47850004, 221, 3),
(47850005, 220, 1),
(47850005, 216, 2),
(47850006, 218, 2),
(47850007, 206, 1),
(47850007, 216, 2),
(47850007, 203, 3),
(47850007, 211, 1),
(47860000, 222, 2),
(47860000, 211, 1),
(47860001, 222, 3),
(47860001, 213, 1),
(47860001, 218, 1),
(47860001, 211, 3),
(47860001, 218, 3),
(47860002, 215, 1),
(47860002, 207, 1),
(47860002, 220, 1),
(47860002, 210, 1),
(47860003, 220, 1),
(47860003, 214, 1),
(47860004, 214, 2),
(47860004, 205, 3),
(47860004, 215, 2),
(47860004, 210, 3),
(47860005, 217, 3),
(47860006, 218, 1),
(47860006, 207, 3),
(47860006, 211, 2),
(47860006, 211, 2),
(47860007, 215, 1),
(47860007, 204, 1),
(47860007, 215, 3),
(47860007, 204, 3),
(47870000, 208, 2),
(47870000, 204, 1),
(47870000, 211, 3),
(47870000, 217, 1),
(47870001, 214, 2),
(47870001, 214, 2),
(47870001, 218, 1),
(47870002, 207, 1),
(47870002, 208, 1),
(47870002, 205, 1),
(47870002, 207, 1),
(47870003, 207, 2),
(47870003, 208, 1),
(47870004, 208, 1),
(47870005, 203, 3),
(47870006, 213, 3),
(47870007, 203, 2),
(47880000, 211, 3),
(47880000, 212, 1),
(47880000, 216, 2),
(47880001, 215, 1),
(47880001, 213, 1),
(47880001, 217, 3),
(47880002, 203, 1),
(47880002, 204, 3),
(47880002, 217, 1),
(47890000, 203, 3),
(47890000, 210, 2),
(47890001, 204, 1),
(47890001, 211, 1),
(47890001, 207, 3),
(47890001, 208, 2),
(47890002, 206, 1),
(47890002, 222, 1),
(47890002, 204, 3),
(47900000, 215, 2),
(47900000, 212, 3),
(47900001, 218, 3),
(47900001, 208, 2),
(47900001, 207, 1),
(47900002, 219, 3),
(47900002, 214, 2),
(47900003, 210, 1),
(47900003, 215, 2),
(47900003, 217, 1),
(47900004, 208, 3),
(47900004, 212, 2),
(47900004, 213, 2),
(47900005, 204, 1),
(47900006, 218, 3),
(47900006, 208, 2),
(47900007, 217, 2),
(47900008, 211, 3),
(47900008, 213, 2),
(47900008, 216, 2),
(47900008, 210, 2),
(47910000, 203, 3),
(47910001, 218, 3),
(47910002, 205, 3),
(47910002, 221, 3),
(47910002, 212, 2),
(47910003, 219, 3),
(47910003, 210, 3),
(47910003, 217, 2),
(47910004, 217, 2),
(47910004, 208, 3),
(47910004, 217, 1),
(47910005, 216, 3),
(47910005, 204, 1),
(47910005, 209, 1),
(47910005, 220, 3),
(47910006, 218, 3),
(47910006, 221, 2),
(47910006, 204, 1),
(47910007, 216, 2),
(47910007, 221, 1),
(47920000, 219, 3),
(47920000, 217, 2),
(47920000, 203, 2),
(47920000, 219, 1),
(47920001, 205, 1),
(47920001, 206, 2),
(47920001, 210, 2),
(47920001, 223, 3),
(47920001, 223, 2),
(47920002, 218, 1),
(47920002, 206, 2),
(47920002, 211, 1),
(47920002, 204, 2),
(47920002, 204, 1),
(47920003, 215, 1),
(47920003, 206, 3),
(47920003, 222, 3),
(47920003, 218, 3),
(47920003, 220, 2),
(47920004, 218, 2),
(47920004, 208, 1),
(47920004, 220, 2),
(47920004, 218, 2),
(47920004, 221, 1),
(47920005, 203, 2),
(47930000, 207, 3),
(47930000, 216, 2),
(47930000, 209, 3),
(47930001, 206, 1),
(47930002, 212, 1),
(47930002, 214, 3),
(47930002, 214, 2),
(47930002, 207, 1),
(47940000, 218, 2),
(47940000, 220, 3),
(47940000, 205, 1),
(47940000, 215, 3),
(47940000, 209, 1),
(47940001, 212, 3),
(47940001, 222, 2),
(47940002, 219, 2),
(47940002, 218, 3),
(47940002, 221, 1),
(47940002, 219, 3),
(47940002, 220, 3),
(47940003, 211, 1),
(47940004, 204, 2),
(47940004, 206, 1),
(47940004, 210, 1),
(47940005, 208, 2),
(47940005, 216, 3),
(47940006, 216, 2),
(47940006, 212, 1),
(47940006, 221, 2),
(47940007, 219, 3),
(47940007, 210, 3),
(47950000, 214, 3),
(47950000, 207, 1),
(47950000, 208, 1),
(47950001, 215, 3),
(47950001, 215, 3),
(47950001, 206, 2),
(47950002, 204, 3),
(47950002, 212, 3),
(47950002, 208, 1),
(47950003, 220, 2),
(47950003, 217, 2),
(47950003, 204, 3),
(47950003, 221, 1),
(47950003, 204, 3),
(47950004, 208, 1),
(47950004, 207, 3),
(47950004, 219, 1),
(47950004, 217, 2),
(47950005, 219, 1),
(47950005, 207, 1),
(47950005, 209, 2),
(47950005, 206, 2),
(47950006, 222, 3),
(47950006, 218, 3),
(47950007, 205, 1),
(47950007, 214, 2),
(47950007, 223, 3),
(47950007, 207, 3),
(47950007, 210, 1),
(47960000, 213, 2),
(47960000, 208, 3),
(47960001, 206, 2),
(47960001, 221, 2),
(47960001, 218, 3),
(47960001, 211, 3),
(47960002, 212, 2),
(47960002, 204, 1),
(47960002, 209, 1),
(47960003, 213, 1),
(47960004, 222, 2),
(47960004, 223, 2),
(47960004, 212, 3),
(47960004, 219, 2),
(47960004, 212, 1),
(47970000, 213, 2),
(47970000, 221, 2),
(47970001, 222, 1),
(47970002, 223, 1),
(47970002, 221, 1),
(47970002, 208, 2),
(47970003, 210, 1),
(47970004, 219, 1),
(47970004, 207, 3),
(47970004, 208, 1),
(47970004, 221, 3),
(47970005, 205, 3),
(47970005, 217, 2),
(47970006, 205, 2),
(47970006, 218, 2),
(47980000, 213, 3),
(47980000, 214, 1),
(47980001, 218, 3),
(47980001, 210, 3),
(47980001, 212, 1),
(47980001, 216, 2),
(47980001, 206, 3),
(47980002, 215, 1),
(47980002, 208, 3),
(47980002, 221, 3),
(47980002, 211, 2),
(47980002, 218, 3),
(47990000, 205, 3),
(47990000, 212, 2),
(47990000, 221, 1),
(47990001, 207, 3),
(47990001, 222, 3),
(47990001, 205, 1),
(47990001, 222, 1),
(47990002, 203, 1),
(47990002, 206, 1),
(47990002, 204, 1),
(47990002, 205, 2),
(47990002, 204, 2),
(47990003, 213, 2),
(47990003, 213, 2),
(47990003, 221, 3),
(47990004, 218, 1),
(47990004, 218, 3),
(47990004, 219, 3),
(48000000, 223, 1),
(48000000, 218, 3),
(48000000, 220, 3),
(48000000, 220, 2),
(48000000, 216, 1),
(48000001, 218, 3),
(48000001, 212, 1),
(48000002, 206, 1),
(48000002, 208, 2),
(48000003, 213, 2),
(48000003, 208, 3),
(48000003, 218, 2),
(48000003, 218, 1),
(48000004, 204, 1),
(48000004, 213, 3),
(48000005, 205, 2),
(48000005, 219, 1),
(48000005, 221, 2),
(48000006, 204, 2),
(48000006, 212, 2),
(48000006, 223, 2),
(48000007, 213, 2),
(48000007, 210, 1),
(48000007, 213, 1),
(48000008, 222, 2),
(48010000, 223, 3),
(48010000, 221, 1),
(48010000, 216, 3),
(48010000, 221, 2),
(48010000, 219, 1),
(48010001, 207, 3),
(48010002, 223, 1),
(48020000, 217, 2),
(48020000, 217, 2),
(48020000, 217, 2),
(48020000, 216, 3),
(48020000, 214, 2),
(48020001, 205, 3),
(48020001, 216, 2),
(48020002, 216, 3),
(48020002, 217, 1),
(48020003, 218, 1),
(48020003, 223, 1),
(48020003, 210, 1),
(48020004, 212, 1),
(48020004, 218, 1),
(48020005, 209, 2),
(48020006, 223, 2),
(48020006, 216, 1),
(48020006, 217, 3),
(48020006, 220, 2),
(48020007, 207, 1),
(48020008, 206, 1),
(48020008, 214, 3),
(48020008, 218, 1),
(48020008, 216, 2),
(48020008, 203, 3),
(48020009, 222, 1),
(48020009, 221, 1),
(48020009, 220, 3),
(48030000, 218, 2),
(48030001, 208, 3),
(48030001, 223, 3),
(48030001, 220, 1),
(48030001, 213, 1),
(48030001, 222, 1),
(48030002, 209, 1),
(48030002, 223, 3),
(48030002, 205, 3),
(48030002, 210, 2),
(48030002, 203, 3),
(48030003, 213, 3),
(48030003, 223, 3),
(48030003, 215, 1),
(48030004, 203, 3),
(48030005, 218, 2),
(48030005, 204, 2),
(48030005, 220, 1),
(48030005, 220, 1),
(48030006, 215, 3),
(48030006, 214, 1),
(48030007, 207, 2),
(48030007, 210, 1),
(48030007, 203, 2),
(48030007, 204, 1),
(48030008, 207, 3),
(48030008, 208, 2),
(48030009, 208, 1),
(48030009, 216, 2),
(48040000, 207, 1),
(48040000, 215, 1),
(48040000, 203, 2),
(48040000, 208, 3),
(48040001, 212, 2),
(48040001, 209, 3),
(48050000, 218, 3),
(48050000, 210, 3),
(48050001, 207, 2),
(48050001, 214, 3),
(48050001, 211, 1),
(48050001, 211, 3),
(48050001, 207, 3),
(48050002, 205, 1),
(48050002, 208, 1),
(48050002, 223, 1),
(48050002, 218, 1),
(48050003, 214, 3),
(48050003, 219, 3),
(48050003, 211, 2),
(48050003, 218, 1),
(48050003, 211, 3),
(48070000, 213, 1),
(48070001, 204, 1),
(48070001, 222, 3),
(48070001, 219, 3),
(48070001, 210, 1),
(48080000, 217, 1),
(48080000, 223, 1),
(48080000, 222, 1),
(48080000, 208, 3),
(48080000, 206, 1),
(48080001, 218, 2),
(48080001, 204, 3),
(48080001, 206, 1),
(48080001, 212, 3),
(48080001, 214, 2),
(48080002, 204, 2),
(48080002, 214, 2),
(48080002, 223, 2),
(48080002, 207, 2),
(48080002, 212, 3),
(48080003, 208, 3),
(48080003, 223, 1),
(48080003, 203, 2),
(48080003, 210, 2),
(48080003, 209, 3),
(48080004, 223, 1),
(48080004, 219, 3),
(48080004, 219, 2),
(48080004, 205, 1),
(48080004, 205, 1),
(48080005, 217, 3),
(48080005, 223, 1),
(48080005, 204, 1),
(48080005, 217, 1),
(48080006, 218, 2),
(48080007, 213, 2),
(48080007, 216, 1),
(48090000, 212, 2),
(48090000, 213, 2),
(48090000, 208, 2),
(48090000, 205, 2),
(48090000, 210, 3),
(48090001, 216, 2),
(48090001, 212, 2),
(48090002, 208, 3),
(48100000, 211, 2),
(48100001, 221, 3),
(48100001, 214, 3),
(48100002, 215, 1),
(48100002, 222, 2),
(48100002, 207, 3),
(48100002, 218, 1),
(48100003, 217, 1),
(48100003, 218, 1),
(48100003, 216, 3),
(48100003, 219, 1),
(48100003, 220, 1),
(48100004, 210, 3),
(48100005, 211, 1),
(48100006, 209, 1),
(48100006, 209, 1),
(48100006, 208, 3),
(48100007, 203, 1),
(48100007, 210, 3),
(48110000, 210, 1),
(48110000, 223, 3),
(48110000, 222, 2),
(48110001, 212, 2),
(48110001, 205, 3),
(48110001, 220, 1),
(48110001, 206, 1),
(48120000, 215, 2),
(48120000, 218, 1),
(48120000, 203, 2),
(48120000, 218, 3),
(48130000, 208, 1),
(48130000, 208, 1),
(48130000, 211, 3),
(48130000, 206, 2),
(48130001, 207, 1),
(48130001, 206, 3),
(48130001, 215, 3),
(48130001, 221, 2),
(48130002, 211, 1),
(48130002, 212, 2),
(48130002, 204, 2),
(48130003, 222, 1),
(48130003, 220, 1),
(48130003, 221, 2),
(48130003, 205, 2),
(48130003, 203, 2),
(48130004, 218, 2),
(48130004, 214, 1),
(48130004, 216, 3),
(48130005, 215, 3),
(48130005, 205, 2),
(48130005, 217, 2),
(48130005, 206, 3),
(48130006, 221, 3),
(48130006, 211, 3),
(48130007, 211, 2),
(48130007, 219, 3),
(48130008, 206, 3),
(48130008, 205, 2),
(48130008, 209, 2),
(48140000, 215, 2),
(48140001, 223, 1),
(48150000, 216, 1),
(48150001, 213, 3),
(48150002, 218, 3),
(48150002, 223, 3),
(48150003, 203, 3),
(48150003, 218, 3),
(48150003, 212, 3),
(48150003, 217, 1),
(48150004, 206, 1),
(48150004, 218, 2),
(48150004, 207, 1),
(48150005, 207, 3),
(48150006, 208, 3),
(48150006, 221, 2),
(48150007, 207, 2),
(48150007, 217, 2),
(48150007, 205, 1),
(48150007, 211, 3),
(48150007, 217, 1),
(48150008, 205, 2),
(48150008, 204, 3),
(48150008, 204, 2),
(48150008, 203, 3),
(48150008, 222, 2),
(48150009, 216, 2),
(48150009, 208, 2),
(48160000, 209, 1),
(48160000, 216, 2),
(48160000, 210, 1),
(48160000, 221, 1),
(48160001, 209, 3),
(48160001, 221, 2),
(48160002, 211, 2),
(48160002, 221, 2),
(48160002, 213, 2),
(48160002, 212, 3),
(48160002, 205, 3),
(48160003, 204, 1),
(48160003, 215, 1),
(48160003, 214, 2),
(48160004, 215, 1),
(48160005, 216, 3),
(48160006, 204, 3),
(48160006, 209, 2),
(48160007, 219, 2),
(48160007, 213, 3),
(48160007, 223, 2),
(48160007, 222, 2),
(48160007, 203, 2),
(48170000, 203, 2),
(48170001, 214, 1),
(48170002, 223, 2),
(48170002, 218, 1),
(48170002, 219, 2),
(48170002, 212, 3),
(48170003, 206, 2),
(48170003, 204, 1),
(48170003, 219, 3),
(48170003, 216, 1),
(48170004, 210, 1),
(48170004, 214, 2),
(48170004, 223, 2),
(48170005, 219, 1),
(48170005, 219, 3),
(48170005, 217, 1),
(48170005, 223, 2),
(48170005, 212, 1),
(48170006, 203, 2),
(48170006, 211, 1),
(48170006, 214, 2),
(48170006, 206, 1),
(48170006, 215, 3),
(48170007, 207, 2),
(48170008, 212, 3),
(48170009, 210, 1),
(48180000, 209, 1),
(48180001, 217, 3),
(48180001, 219, 2),
(48180001, 215, 3),
(48180002, 205, 3),
(48180002, 207, 2),
(48180002, 207, 3),
(48180003, 206, 2),
(48180004, 207, 2),
(48180005, 208, 1),
(48200000, 218, 2),
(48200000, 213, 3),
(48200000, 205, 2),
(48200000, 219, 1),
(48200000, 221, 2),
(48200001, 210, 1),
(48200001, 203, 2),
(48200001, 218, 2),
(48200001, 221, 3),
(48200001, 215, 3),
(48210000, 213, 3),
(48210000, 219, 1),
(48210000, 205, 2),
(48210000, 212, 3),
(48210000, 218, 3),
(48210001, 218, 2),
(48210001, 218, 2),
(48210001, 205, 2),
(48210001, 222, 1),
(48210002, 217, 3),
(48210003, 209, 2),
(48210004, 212, 2),
(48210004, 219, 3),
(48210004, 204, 1),
(48210004, 220, 1),
(48210005, 205, 1),
(48210005, 219, 1),
(48210006, 221, 3),
(48210006, 208, 1),
(48210006, 204, 1),
(48210006, 208, 3),
(48210007, 208, 3),
(48210007, 209, 3),
(48210007, 204, 2),
(48210008, 203, 3),
(48210008, 215, 3),
(48210008, 213, 1),
(48210008, 213, 2),
(48220000, 204, 2),
(48220001, 221, 2),
(48220001, 223, 1),
(48220001, 215, 3),
(48220001, 210, 2),
(48220001, 216, 1),
(48220002, 210, 1),
(48220002, 212, 1),
(48220003, 203, 2),
(48220004, 214, 3),
(48220004, 223, 3),
(48220004, 206, 2),
(48220005, 217, 1),
(48220005, 216, 2),
(48220006, 207, 2),
(48220006, 207, 3),
(48220006, 212, 2),
(48220007, 207, 2),
(48220007, 208, 2),
(48220008, 208, 1),
(48220008, 218, 3),
(48220009, 210, 3),
(48220009, 214, 2),
(48220009, 208, 3),
(48220009, 215, 2),
(48220009, 212, 1),
(48230000, 211, 3),
(48230000, 220, 2),
(48240000, 207, 3),
(48240000, 212, 2),
(48240000, 210, 3),
(48240001, 214, 3),
(48240002, 216, 1),
(48240002, 207, 1),
(48240002, 220, 1),
(48240002, 212, 1),
(48240003, 213, 1),
(48240003, 215, 3),
(48240003, 203, 3),
(48240003, 222, 2),
(48240004, 212, 2),
(48240004, 206, 1),
(48240005, 205, 2),
(48240005, 211, 1),
(48240005, 223, 2),
(48240005, 208, 1),
(48250000, 212, 3),
(48250000, 203, 2),
(48250000, 212, 1),
(48250000, 216, 3),
(48260000, 211, 1),
(48260000, 203, 2),
(48260000, 219, 3),
(48260001, 213, 3),
(48260001, 221, 2),
(48260001, 214, 3),
(48260001, 221, 3),
(48260001, 222, 2),
(48260002, 215, 1),
(48260002, 219, 3),
(48260002, 216, 2),
(48260003, 217, 1),
(48260003, 207, 3),
(48260004, 212, 1),
(48260004, 222, 3),
(48260004, 209, 3),
(48260004, 215, 2),
(48270000, 222, 1),
(48270000, 212, 1),
(48270000, 205, 2),
(48280000, 219, 1),
(48280000, 207, 3),
(48280001, 215, 3),
(48280001, 213, 1),
(48280002, 222, 3),
(48280002, 207, 3),
(48280002, 215, 2),
(48280003, 216, 1),
(48280003, 210, 3),
(48280003, 223, 3),
(48280003, 218, 3),
(48280003, 209, 1),
(48280004, 222, 1),
(48280004, 206, 2),
(48280005, 208, 2),
(48280005, 205, 2),
(48280005, 209, 1),
(48280005, 215, 3),
(48280005, 223, 1),
(48280006, 207, 1),
(48280006, 214, 3),
(48280006, 214, 3),
(48280006, 208, 1),
(48280007, 212, 2),
(48280008, 213, 3),
(48280008, 221, 3),
(48280008, 203, 2),
(48280008, 211, 1),
(48280009, 217, 1),
(48290000, 211, 3),
(48290000, 214, 2),
(48290001, 217, 1),
(48290001, 205, 1),
(48290001, 218, 2),
(48290001, 219, 3),
(48290001, 207, 2),
(48290002, 214, 1),
(48290003, 221, 2),
(48290003, 205, 1),
(48290003, 211, 2),
(48290003, 206, 1),
(48290003, 206, 1),
(48290004, 222, 1),
(48290004, 205, 1),
(48290004, 203, 2),
(48290004, 212, 1),
(48290004, 213, 1),
(48290005, 204, 3),
(48290005, 206, 1),
(48290005, 208, 1),
(48290005, 203, 3),
(48290005, 204, 1),
(48290006, 208, 1),
(48290006, 210, 2),
(48300000, 208, 1),
(48300000, 214, 3),
(48300000, 210, 2),
(48300000, 215, 3),
(48300001, 221, 3),
(48300002, 220, 2),
(48300002, 205, 1),
(48300002, 207, 2),
(48300002, 218, 3),
(48300002, 212, 1),
(48300003, 222, 2),
(48300003, 205, 2),
(48300004, 223, 2),
(48300005, 214, 1),
(48300005, 211, 3),
(48300005, 211, 2),
(48300006, 223, 1),
(48300006, 203, 1),
(48300006, 206, 1),
